layer,head,pair,dim0,dim1,source,n_tokens_used,shape_label,orientation_label,r_mean,r_median,q99,q99_5,q99_9,r_max,ratio_max_q99,ratio_max_q99_5,ratio_max_q99_9,clip_tau,clip_reduction_frac,clip_fraction_at_tau,tail_label,shape_aware_action
26,5,36,72,73,raw_post,20480,elongated,already_diagonal,1.299639398620324,1.2040343380741132,3.3136274285978873,3.572538075453405,4.141024293010592,6.87414047386882,2.0745061483202147,1.9241615704813435,1.66000969505813,4.141024293010592,0.39759387973635774,0.001025390625,clip_recommended,clip_and_check_rotation
28,7,62,124,125,raw_post,20480,elongated,intermediate,1.4746481839872025,1.3637355155940365,3.874494655862776,4.155144131706716,5.048093069572501,8.377077933235144,2.162108526994401,2.0160739718538427,1.6594539398903274,5.048093069572501,0.39739213245889216,0.001025390625,clip_recommended,clip_and_check_rotation
24,4,53,106,107,raw_post,20480,isotropic_scatter,already_diagonal,2.039445821179112,1.8960818485177264,5.270366584429452,5.740099189853023,6.787782051103684,11.233233530514148,2.131395103274436,1.9569755084322469,1.6549195961127892,6.787782051103684,0.3957410363930175,0.001025390625,clip_recommended,clip_recommended
20,4,59,118,119,raw_post,20480,isotropic_scatter,intermediate,1.2880536400864466,1.180169320627873,3.388868109102644,3.6928025598768355,4.376973308952787,7.197091074839381,2.123744814827018,1.9489509547673793,1.6443077366083645,4.376973308952787,0.39184133375018193,0.001025390625,clip_recommended,clip_recommended
10,0,49,98,99,raw_post,20480,isotropic_scatter,intermediate,2.392651967955955,2.1747853177444485,6.411722494015852,7.005905111530649,8.497033037475747,13.961855750946897,2.177551471383499,1.9928696619039012,1.6431448117676861,8.497033037475747,0.3914109134883824,0.001025390625,clip_recommended,clip_recommended
3,6,49,98,99,raw_post,20480,isotropic_scatter,axis_like,1.9083474094111743,1.8155049124902283,4.502729863866511,4.988516918336342,5.838326304817064,9.538493727317562,2.1183801861759526,1.9120900827772729,1.6337719458139188,5.838326304817064,0.3879194690775424,0.001025390625,clip_recommended,clip_recommended
3,5,52,104,105,raw_post,20480,isotropic_scatter,already_diagonal,1.0841993081418866,1.0255293806296937,2.503943747229404,2.64279852301791,2.908017703472084,4.734556812424548,1.890839927080351,1.791493665214396,1.6281045355300388,2.908017703472084,0.3857888248714667,0.001025390625,clip_recommended,clip_recommended
24,2,39,78,79,raw_post,20480,isotropic_scatter,axis_like,1.1869221221376471,1.0564449846095152,3.5756070366147465,4.14074865587522,5.185749024206468,8.441861406097432,2.360958941978668,2.0387282850697677,1.6278962531144128,5.185749024206468,0.385710239158762,0.001025390625,clip_recommended,clip_recommended
4,7,37,74,75,raw_post,20480,isotropic_scatter,already_diagonal,1.1786270452230798,1.0724003455138744,3.1851066801628716,3.6053120146871547,4.512675214729773,7.333607629031477,2.302468446255141,2.0341117770545694,1.6251131047707421,4.512675214729773,0.3846582142102214,0.001025390625,clip_recommended,clip_recommended
20,4,35,70,71,raw_post,20480,isotropic_scatter,already_diagonal,1.3752429065934513,1.2847745852475103,3.4840607005892785,3.8418836641849246,4.500042772186817,7.3014621656088945,2.095675934800435,1.9004901771688438,1.6225317258619554,4.500042772186817,0.3836792316225687,0.001025390625,clip_recommended,clip_recommended
14,3,42,84,85,raw_post,20480,isotropic_scatter,already_diagonal,1.831058084206782,1.7366225856176845,4.367749484672853,4.698063266047189,5.577188809980739,9.03717107298694,2.0690680875127687,1.9235950137790603,1.6203810523348858,5.577188809980739,0.38286121122000816,0.001025390625,clip_recommended,clip_recommended
29,6,61,122,123,raw_post,20480,isotropic_scatter,already_diagonal,0.8197836018306603,0.7769369362581942,1.9740446899386188,2.167396639175992,2.6773578656995793,4.3295847961295975,2.193255714116696,1.9975968947592508,1.6171109778028496,2.6773578656995793,0.3816132512076019,0.001025390625,clip_recommended,clip_recommended
8,4,51,102,103,raw_post,20480,isotropic_scatter,intermediate,1.5260638898395027,1.402771105644962,4.3584573044729815,5.007800479773625,6.341964601941457,10.252574390012478,2.3523402143897347,2.047320861009211,1.616624348056732,6.341964601941457,0.38142710692063186,0.001025390625,clip_recommended,clip_recommended
29,6,53,106,107,raw_post,20480,isotropic_scatter,axis_like,0.7260163020479211,0.6620830769448713,2.0156206729612745,2.2479099990429594,2.7127886923847018,4.374881058316047,2.170488285322375,1.946199385286172,1.6126877373815165,2.7127886923847018,0.3799171551811532,0.001025390625,clip_recommended,clip_recommended
31,7,53,106,107,raw_post,20480,isotropic_scatter,intermediate,1.4686041890455075,1.381307138172505,3.438136588225482,3.7207319017421834,4.358390667267455,6.992430339875254,2.033784918208919,1.879315824018694,1.6043606169566351,4.358390667267455,0.3766987362872736,0.001025390625,clip_recommended,clip_recommended
25,1,38,76,77,raw_post,20480,isotropic_scatter,axis_like,1.453213623762149,1.374878564183653,3.586248703432199,3.9046533199096864,4.574515813511007,7.327550391031472,2.0432354242522783,1.8766199687097844,1.6018198842791782,4.574515813511007,0.37571008462664834,0.001025390625,clip_recommended,clip_recommended
16,7,40,80,81,raw_post,20480,isotropic_scatter,intermediate,0.9788998501886237,0.9096824440189775,2.4378521891299587,2.632775644846107,3.1852644198999447,5.09703800066986,2.0907904192866322,1.9359940565569143,1.6001930542488425,3.1852644198999447,0.3750754027179447,0.001025390625,clip_recommended,clip_recommended
11,0,62,124,125,raw_post,20480,isotropic_scatter,intermediate,1.829148386527405,1.7758401340019754,3.935834866613621,4.1776465259406805,4.946762618540859,7.892296934723334,2.005240870665349,1.8891729795033882,1.595446869664289,4.946762618540859,0.3732163577403125,0.001025390625,clip_recommended,clip_recommended
13,1,56,112,113,raw_post,20480,elongated,already_diagonal,2.0918153071151435,1.907349011689621,5.537949879153302,5.939417590578971,6.867368823248719,10.9386363372137,1.9752140369472084,1.841701845407271,1.5928424144312963,6.867368823248719,0.37219150435729886,0.001025390625,clip_recommended,clip_and_check_rotation
15,3,50,100,101,raw_post,20480,isotropic_scatter,axis_like,2.1086462983883507,1.9356292703216087,5.438339379614439,5.88252779522343,7.830462192910556,12.468625264873163,2.2927265833411723,2.11960328942221,1.5923230273893472,7.830462192910556,0.3719867245532933,0.001025390625,clip_recommended,clip_recommended
3,1,39,78,79,raw_post,20480,isotropic_scatter,already_diagonal,1.4095157896056296,1.3065754319050757,3.4715299952109486,3.716005184885018,4.183423855547073,6.6610269630506185,1.9187582916580443,1.7925235923094458,1.592242907497487,4.183423855547073,0.3719551236238883,0.001025390625,clip_recommended,clip_recommended
26,2,54,108,109,raw_post,20480,isotropic_scatter,already_diagonal,1.5494333276844021,1.4748324470145686,3.6496444329116335,3.873917052417134,4.5212877449294036,7.1884043271174,1.9696177146173648,1.8555906669793534,1.5899019776343921,4.5212877449294036,0.3710304068632613,0.001025390625,clip_recommended,clip_recommended
3,1,63,126,127,raw_post,20480,isotropic_scatter,intermediate,1.196439519870573,1.095242399861616,3.1976067380821553,3.4560316189044644,3.961320129845282,6.286681610811718,1.9660584073519662,1.8190463236573478,1.5870168036778332,3.961320129845282,0.36988694909685305,0.001025390625,clip_recommended,clip_recommended
16,7,37,74,75,raw_post,20480,isotropic_scatter,intermediate,0.8440439890045386,0.7853913429525421,2.081811760767847,2.2604663644283733,2.657763279964623,4.197270366695128,2.0161622898830314,1.856816112261212,1.5792491371733441,2.657763279964623,0.3667876863368922,0.001025390625,clip_recommended,clip_recommended
16,7,58,116,117,raw_post,20480,isotropic_scatter,axis_like,1.1791612483996805,1.116530348708451,2.761343265955748,2.9538810217955893,3.256571572444212,5.134190982761631,1.8593092159386422,1.7381170551143887,1.576563225634306,3.256571572444212,0.3657089143395025,0.001025390625,clip_recommended,clip_recommended
20,4,49,98,99,raw_post,20480,isotropic_scatter,already_diagonal,1.6512026310550667,1.5753383225072084,3.9341600089464386,4.217280589572889,4.9573038352885455,7.779273039848154,1.9773656948771208,1.8446183208872073,1.569254840599326,4.9573038352885455,0.3627548731230408,0.001025390625,clip_recommended,clip_recommended
3,7,60,120,121,raw_post,20480,isotropic_scatter,axis_like,1.1928789485745186,1.1034599593273677,3.074559291265506,3.282605430518664,3.776559715307644,5.896555414500252,1.9178538632355326,1.7963034361911032,1.5613563293066877,3.776559715307644,0.3595312093530597,0.001025390625,clip_recommended,clip_recommended
29,6,47,94,95,raw_post,20480,elongated,axis_like,0.8704584239372668,0.8089646348075099,2.2007269353078747,2.4009585948877734,2.9493289364331097,4.5990281219654525,2.0897768133701073,1.915496640282721,1.5593473027554103,2.9493289364331097,0.3587060443603731,0.001025390625,clip_recommended,clip_and_check_rotation
21,4,58,116,117,raw_post,20480,isotropic_scatter,intermediate,1.3075730730507127,1.2334887767932012,3.1583959698089963,3.3624346173541952,3.879067946406657,6.031249790164902,1.9095926691325031,1.793715113161285,1.5548193209020484,3.879067946406657,0.35683845283075266,0.001025390625,clip_recommended,clip_recommended
7,1,37,74,75,raw_post,20480,elongated,axis_like,1.7318456068097567,1.6109091842625078,4.296161379217145,4.670069830631739,5.601587162621314,8.702447173620019,2.025633211945543,1.8634511879328375,1.5535681086407713,5.601587162621314,0.356320463558622,0.001025390625,clip_recommended,clip_and_check_rotation
0,1,49,98,99,raw_post,20480,isotropic_scatter,intermediate,1.6811222782586532,1.6604389892099292,3.448867085732507,3.6403473540943967,3.6403476522902922,5.650918119433557,1.638485328359169,1.5523019013770258,1.5523017742215726,3.6403476522902922,0.3557953636293004,0.001025390625,clip_recommended,clip_recommended
13,1,41,82,83,raw_post,20480,isotropic_scatter,axis_like,1.9497741285979768,1.8358531361878103,4.72979567283326,5.07836739899411,5.891611095949883,9.13210786259441,1.930761600347116,1.798236942132867,1.550018783295484,5.891611095949883,0.3548465278118068,0.001025390625,clip_recommended,clip_recommended
3,6,63,126,127,raw_post,20480,isotropic_scatter,axis_like,1.6878759383434374,1.5124505835374524,4.85523212070717,5.291541901536459,6.580218663655254,10.187410063144728,2.098233371726195,1.9252252467634619,1.5481871627478274,6.580218663655254,0.354083263276042,0.001025390625,clip_recommended,clip_recommended
17,6,34,68,69,raw_post,20480,isotropic_scatter,axis_like,1.3365934902467551,1.248314969014901,3.2260653916281696,3.464403865682345,4.084256900458354,6.308064230772255,1.9553429534137947,1.820822420058646,1.5444827258697502,4.084256900458354,0.3525340340489297,0.001025390625,clip_recommended,clip_recommended
0,2,61,122,123,raw_post,20480,isotropic_scatter,already_diagonal,1.5081606050355476,1.4579427577417725,3.091547029713456,3.326421208095227,3.664189449024095,5.657088394170533,1.829856812721645,1.7006530563247255,1.5438853456873576,3.664189449024095,0.352283508102872,0.001025390625,clip_recommended,clip_recommended
13,5,34,68,69,raw_post,20480,isotropic_scatter,intermediate,1.5592159163048496,1.422754461402787,4.154537484172823,4.50773656658405,5.4575198680747565,8.39231342987502,2.0200355543418445,1.8617577371507075,1.5377522451119483,5.4575198680747565,0.34970018533304104,0.001025390625,clip_recommended,clip_recommended
15,7,35,70,71,raw_post,20480,isotropic_scatter,already_diagonal,1.2743821084912077,1.1784138025721855,3.25575114838032,3.4942093002337455,4.076617277752043,6.267408609274981,1.9250269211739075,1.7936557517764382,1.5374042207687937,4.076617277752043,0.34955297605470315,0.001025390625,clip_recommended,clip_recommended
7,7,57,114,115,raw_post,20480,isotropic_scatter,already_diagonal,1.3169835419878169,1.2424281386816043,3.1821885460636863,3.4252898443251456,3.981424161941132,6.118321266589664,1.9226771695089924,1.7862200119286846,1.5367167670994124,3.981424161941132,0.34926199712942385,0.001025390625,clip_recommended,clip_recommended
16,5,32,64,65,raw_post,20480,elongated,already_diagonal,1.4240995413792532,1.3049791797584596,3.701111784535471,4.025025386391517,4.8300561007278064,7.421624479745409,2.0052419142689857,1.8438702287040687,1.5365503681472972,4.8300561007278064,0.34919152620700955,0.001025390625,clip_recommended,clip_and_check_rotation
3,2,57,114,115,raw_post,20480,isotropic_scatter,intermediate,1.3532323998505604,1.2910085786007923,3.036912007354406,3.2745043273028847,3.9213722868833374,6.020799335285949,1.9825399355350253,1.8386902973632984,1.5353807021651626,3.9213722868833374,0.34869573481689575,0.001025390625,clip_recommended,clip_recommended
16,5,34,68,69,raw_post,20480,elongated,axis_like,1.370549715618387,1.247291956916001,3.671875148100585,3.9551599300492755,4.814650430964286,7.3867765784020865,2.011717795531031,1.867630313070566,1.5342290544908057,4.814650430964286,0.3482068423401815,0.001025390625,clip_recommended,clip_and_check_rotation
22,1,39,78,79,raw_post,20480,isotropic_scatter,axis_like,1.1985226215314655,1.1111663223422665,3.010475422364974,3.263273977230076,4.05253999750606,6.213301665162212,2.063893835174099,1.9040085841753842,1.5331870059236645,4.05253999750606,0.3477638434604704,0.001025390625,clip_recommended,clip_recommended
17,4,62,124,125,raw_post,20480,isotropic_scatter,already_diagonal,1.3402622316572552,1.2592148200431943,3.2592557198709065,3.533528332694161,4.262090819159502,6.532468857811459,2.0042823942854655,1.8487099133660367,1.532691145023438,4.262090819159502,0.34755283003562465,0.001025390625,clip_recommended,clip_recommended
12,5,46,92,93,raw_post,20480,isotropic_scatter,intermediate,1.188780127654209,1.1167890334026112,2.937292755984456,3.1253307297136854,3.6684194626466784,5.620467580840656,1.9134856644403202,1.7983592991950494,1.5321223862403186,3.6684194626466784,0.3473106267614142,0.001025390625,clip_recommended,clip_recommended
28,3,36,72,73,raw_post,20480,isotropic_scatter,intermediate,1.3396727638632135,1.2539487765281956,3.454221105793849,3.789555689682209,4.407174177620404,6.751238570474567,1.9544894098268784,1.7815382919048022,1.5318746884925274,4.407174177620404,0.3472050896120815,0.001025390625,clip_recommended,clip_recommended
23,4,39,78,79,raw_post,20480,elongated,axis_like,1.3390661289144277,1.2377167946326941,3.4333518323141345,3.6877473204879734,4.280482977116924,6.551438529254216,1.9081756980432851,1.7765421434533943,1.530537223083847,4.280482977116924,0.3466346424524578,0.001025390625,clip_recommended,clip_and_check_rotation
19,1,45,90,91,raw_post,20480,isotropic_scatter,intermediate,1.1786121464580515,1.1028879872801833,2.9413432443383916,3.1749318609063306,3.9006390328319296,5.963647640633959,2.0275252309002063,1.8783545291367447,1.5288899050739002,3.9006390328319296,0.34593066728917665,0.001025390625,clip_recommended,clip_recommended
2,3,41,82,83,raw_post,20480,isotropic_scatter,intermediate,2.032588583275886,1.9070918060091933,4.781338208052284,5.098781993035732,5.741780374198129,8.758715981714762,1.8318545144880463,1.7178055452612055,1.5254355636927273,5.741780374198129,0.3444495304808347,0.001025390625,clip_recommended,clip_recommended
20,4,42,84,85,raw_post,20480,isotropic_scatter,already_diagonal,1.21366979392816,1.1334067274710766,2.990999737330116,3.2667215569356767,3.689205398771791,5.621887812151202,1.8796015733420026,1.7209571474542114,1.5238749824075501,3.689205398771791,0.3437781894548114,0.001025390625,clip_recommended,clip_recommended
29,3,46,92,93,raw_post,20480,isotropic_scatter,already_diagonal,1.522965409178304,1.4666273460975305,3.3809575395090516,3.637004386494463,4.125621924198109,6.2827173777729834,1.8582656848998156,1.727442892591229,1.5228534008225065,4.125621924198109,0.3433379736618829,0.001025390625,clip_recommended,clip_recommended
27,6,57,114,115,raw_post,20480,isotropic_scatter,axis_like,1.545395308318079,1.3893986796929925,4.448590673816129,4.929249371918077,5.821174814990357,8.861957396870435,1.9920819977955835,1.797831014060069,1.5223657901579641,5.821174814990357,0.3431276461511673,0.001025390625,clip_recommended,clip_recommended
24,5,44,88,89,raw_post,20480,isotropic_scatter,intermediate,1.9305665457379348,1.7925100193364263,4.941065302739083,5.382748308816948,6.097701107526047,9.277336738954112,1.8775984874782397,1.7235315877128832,1.5214482598210037,6.097701107526047,0.34273151022720383,0.001025390625,clip_recommended,clip_recommended
6,0,41,82,83,raw_post,20480,isotropic_scatter,already_diagonal,1.2537683148253458,1.172443805965297,3.0899078606495216,3.256558329335634,3.786558451355088,5.750032361618256,1.8609073865424441,1.7656776818093451,1.518537858450463,3.786558451355088,0.34147180168401337,0.001025390625,clip_recommended,clip_recommended
16,3,51,102,103,raw_post,20480,isotropic_scatter,intermediate,0.9671102614032773,0.8964761521252562,2.425321150085456,2.6383841486787545,3.0600570544581576,4.644858180430731,1.9151518058823138,1.7604935137124649,1.5178992083378633,3.0600570544581576,0.3411947285386462,0.001025390625,clip_recommended,clip_recommended
14,4,53,106,107,raw_post,20480,isotropic_scatter,axis_like,2.7241970292375477,2.586191498972098,6.363762815289142,6.73351150511432,7.567972109211896,11.475051008972345,1.8031864703384561,1.704170402063867,1.5162649707713207,7.567972109211896,0.3404846650969572,0.001025390625,clip_recommended,clip_recommended
15,3,57,114,115,raw_post,20480,isotropic_scatter,axis_like,1.9196770704763622,1.7512832723242766,5.175295937553725,5.673445215789084,6.662573683628337,10.09251820817196,1.9501335440428018,1.778904673316433,1.514807743585918,6.662573683628337,0.33985021912235747,0.001025390625,clip_recommended,clip_recommended
5,2,41,82,83,raw_post,20480,elongated,axis_like,2.0594039831102013,1.9150607265774693,5.1423326869496915,5.688263775789298,6.613969761976448,10.015993771657968,1.9477529715408621,1.7608173893567654,1.5143694531595342,6.613969761976448,0.3396591578669058,0.001025390625,clip_recommended,clip_and_check_rotation
11,5,43,86,87,raw_post,20480,isotropic_scatter,intermediate,1.4536239129682753,1.3430907810111723,3.7831022606063307,4.079120042597749,4.877690069049332,7.3866192118524445,1.9525296180253309,1.810836438916945,1.5143682987820721,4.877690069049332,0.3396586545001977,0.001025390625,clip_recommended,clip_recommended
28,0,46,92,93,raw_post,20480,isotropic_scatter,intermediate,1.900741228168841,1.76610342829129,4.715029281531606,5.039352614342222,5.862423853115472,8.876943184328832,1.882690998144828,1.7615245178645877,1.5142104028543333,5.862423853115472,0.33958979669207845,0.001025390625,clip_recommended,clip_recommended
17,7,38,76,77,raw_post,20480,isotropic_scatter,intermediate,1.8325240030641088,1.7457759001286899,4.2810826211388555,4.665664751626104,5.396240777988074,8.153552609428823,1.904553901662335,1.7475650402415006,1.5109690143346015,5.396240777988074,0.33817305946516807,0.001025390625,clip_recommended,clip_recommended
11,6,33,66,67,raw_post,20480,isotropic_scatter,axis_like,1.3216005361247123,1.2130998157227708,3.4580112145495048,3.769402073561442,4.427288537169489,6.687180857548263,1.9338227792356772,1.7740693953696527,1.5104461345597315,4.427288537169489,0.33794395104895125,0.001025390625,clip_recommended,clip_recommended
13,4,55,110,111,raw_post,20480,elongated,already_diagonal,3.0021772532960735,2.773598734177602,7.579994714181621,8.187773732086171,9.737470636560607,14.705033266186758,1.9399793562751049,1.79597455271154,1.5101491768277882,9.737470636560607,0.33781376347163594,0.001025390625,clip_recommended,clip_and_check_rotation
0,3,35,70,71,raw_post,20480,isotropic_scatter,intermediate,0.7172932428786954,0.6636741331493716,1.7872589014693738,1.9252872917043453,2.1763418971751713,3.2865008497254786,1.8388498985924875,1.7070184090895493,1.5101031938002303,2.1763418971751713,0.33779359973177514,0.001025390625,clip_recommended,clip_recommended
19,4,53,106,107,raw_post,20480,isotropic_scatter,intermediate,1.2979787204737898,1.2014793687835652,3.219899085340937,3.505491680853751,4.197484822517123,6.338067579239622,1.9684056584551377,1.8080395437412669,1.509967956343639,4.197484822517123,0.3377342904537639,0.001025390625,clip_recommended,clip_recommended
3,2,32,64,65,raw_post,20480,isotropic_scatter,axis_like,1.2200962942631228,1.1479602502834816,2.911528141656987,3.0725155232418766,3.599613650808922,5.431549284642818,1.8655321262159106,1.7677857910094055,1.508925626899491,3.599613650808922,0.33727681326827275,0.001025390625,clip_recommended,clip_recommended
2,4,45,90,91,raw_post,20480,isotropic_scatter,axis_like,1.715246605867344,1.6134083480543664,4.178744844205065,4.489404386696707,5.201161983905304,7.838775705667436,1.8758684719738206,1.7460613993463814,1.5071200877657869,5.201161983905304,0.3364828668149207,0.001025390625,clip_recommended,clip_recommended
25,0,39,78,79,raw_post,20480,isotropic_scatter,axis_like,1.1735498607162964,1.1148889517724148,2.7924682485356196,3.0123733457991673,3.55353076308248,5.355567834914774,1.9178616758572826,1.7778566001399703,1.507111712821963,3.55353076308248,0.3364791796836555,0.001025390625,clip_recommended,clip_recommended
4,0,57,114,115,raw_post,20480,isotropic_scatter,intermediate,1.7213850526982533,1.6102598596406406,4.144805995450299,4.451634204807984,5.185665389146881,7.812309787825503,1.884843294571803,1.754930757650263,1.5065202248058553,5.185665389146881,0.33621866900003305,0.001025390625,clip_recommended,clip_recommended
29,3,62,124,125,raw_post,20480,isotropic_scatter,axis_like,1.618653371361269,1.5328739125603612,3.8480399989387686,4.096055756895104,4.6047204039531495,6.936705679704859,1.80265945302489,1.6935086071589582,1.5064336313991404,4.6047204039531495,0.3361805132621585,0.001025390625,clip_recommended,clip_recommended
11,1,41,82,83,raw_post,20480,isotropic_scatter,axis_like,1.8295209315647867,1.6968065591000707,4.697808756158246,5.136483924957375,5.8503618715045755,8.811128032829187,1.8755825301059539,1.7154006829491453,1.5060825682844763,5.8503618715045755,0.33602577902547304,0.001025390625,clip_recommended,clip_recommended
21,4,54,108,109,raw_post,20480,isotropic_scatter,already_diagonal,1.449983377463121,1.4010877083212674,3.2174259558039067,3.411299133467813,3.922629468578688,5.906632290231469,1.8358253993620304,1.7314905726918717,1.5057838976495677,3.922629468578688,0.3358940804447863,0.001025390625,clip_recommended,clip_recommended
18,5,45,90,91,raw_post,20480,isotropic_scatter,axis_like,1.68703579372599,1.5631585942713786,4.32462289767777,4.644831372248512,5.416100541108014,8.14803389393741,1.8841027499328853,1.7542152213790778,1.5044096452963007,5.416100541108014,0.3352874311018891,0.001025390625,clip_recommended,clip_recommended
2,7,62,124,125,raw_post,20480,elongated,intermediate,1.354566309028322,1.2084387911922612,3.676301113742416,3.9620069966921387,4.585038655228954,6.895742749992158,1.8757284935706482,1.740467080383599,1.503966109888297,4.585038655228954,0.3350914003811747,0.001025390625,clip_recommended,clip_and_check_rotation
6,3,45,90,91,raw_post,20480,isotropic_scatter,already_diagonal,0.947769538590925,0.8745623591832236,2.4340658631574295,2.6372591957902163,3.041691789916883,4.574430258462559,1.879337090956399,1.7345395044084386,1.5039098549125385,3.041691789916883,0.33506652893224376,0.001025390625,clip_recommended,clip_recommended
16,5,40,80,81,raw_post,20480,isotropic_scatter,axis_like,2.0909706398295116,1.960233516646162,5.095995462926763,5.5391266821729666,6.4377769101279965,9.68129558089308,1.8997849686728057,1.7478017991628898,1.5038258883532196,6.4377769101279965,0.3350294021769631,0.001025390625,clip_recommended,clip_recommended
23,5,36,72,73,raw_post,20480,isotropic_scatter,already_diagonal,1.4563453482763633,1.3653396352308782,3.8538355522282552,4.169183254065995,4.712666432205268,7.082637703908234,1.8378152383313586,1.6988070018272508,1.502893914898609,4.712666432205268,0.3346170411053504,0.001025390625,clip_recommended,clip_recommended
15,3,35,70,71,raw_post,20480,isotropic_scatter,axis_like,1.2943560122523219,1.1890654751331167,3.404514669239926,3.697578392297867,4.328982992405424,6.500474045999016,1.909368787490135,1.7580354914285627,1.5016169057266242,4.328982992405424,0.33405118430249325,0.001025390625,clip_recommended,clip_recommended
26,6,45,90,91,raw_post,20480,elongated,axis_like,1.9800374498570246,1.8391663340559714,4.882638822977913,5.235161509769389,5.811082479133112,8.723134816814177,1.7865615567882516,1.666258968426446,1.5011204621751437,5.811082479133112,0.3338309448190544,0.001025390625,clip_recommended,clip_and_check_rotation
22,1,58,116,117,raw_post,20480,isotropic_scatter,intermediate,1.1208232361846544,0.9953131265664377,3.352956154050651,3.7960741205782593,4.506029249752717,6.762359411816164,2.016835025905922,1.7814086861892064,1.5007358001919917,4.506029249752717,0.33366019530415136,0.001025390625,clip_recommended,clip_recommended
14,2,43,86,87,raw_post,20480,elongated,already_diagonal,1.0401278504862304,0.9456124095419218,2.786620603669076,3.089593525807531,3.6766311564293646,5.5106422897369685,1.9775359022614125,1.7836140073787359,1.4988292421175968,3.6766311564293646,0.33281259005384367,0.001025390625,mild_clip,mild_clip_check_rotation
2,5,38,76,77,raw_post,20480,isotropic_scatter,already_diagonal,1.5133111591556088,1.4004943900214006,3.797988173172594,4.0769782193969135,4.686354607578487,7.011848690846626,1.846200770285543,1.7198641526919545,1.4962266576045038,4.686354607578487,0.3316520629294061,0.001025390625,mild_clip,mild_clip
27,6,34,68,69,raw_post,20480,isotropic_scatter,already_diagonal,1.4685983421600781,1.3340176533960735,4.088100587322126,4.536747994407169,5.444272408016677,8.13446607861545,1.9897910789773057,1.793016955899576,1.49413281867334,5.444272408016677,0.3307154574866289,0.001025390625,mild_clip,mild_clip
25,3,59,118,119,raw_post,20480,isotropic_scatter,intermediate,2.3646583384153153,2.2143809112358186,5.867696007167271,6.409134831522789,7.364200158428351,11.002780375395364,1.8751449226332946,1.7167341091467005,1.4940903477212861,7.364200158428351,0.33069643243117697,0.001025390625,mild_clip,mild_clip
6,2,54,108,109,raw_post,20480,compact_cluster,axis_like,1.1909449842897555,1.0973134483206444,3.085584935985995,3.3852168264456752,3.8968938616448776,5.818845685539877,1.885816079044498,1.7188989609417138,1.4932009677789233,3.8968938616448776,0.33029778202765303,0.001025390625,mild_clip,mild_clip
0,4,36,72,73,raw_post,20480,isotropic_scatter,axis_like,0.7558406603608093,0.6759565509400238,1.7030694876330101,1.7030695414728885,1.7030696535193208,2.5422350667564357,1.4927371344605143,1.4927370872699657,1.4927369890614957,1.7030696535193208,0.33008962239978135,0.001025390625,mild_clip,mild_clip
15,2,32,64,65,raw_post,20480,elongated,intermediate,1.8354337446873896,1.7163513085536697,4.879101539031394,5.222802014226907,5.809708859846012,8.665580896269358,1.7760607822869086,1.6591823455425505,1.4915688729536511,5.809708859846012,0.3295649848070583,0.001025390625,mild_clip,mild_clip_check_rotation
25,5,54,108,109,raw_post,20480,elongated,axis_like,1.2237501601525285,1.1644647987112864,2.9431580381019433,3.149304620182708,3.5568814588418234,5.305059167569892,1.802505709476325,1.6845176340109382,1.4914916982634847,3.5568814588418234,0.32953029429243164,0.001025390625,mild_clip,mild_clip_check_rotation
2,1,49,98,99,raw_post,20480,elongated,intermediate,1.1180607418420765,1.0319110398381852,2.6719177557693627,2.826860139018284,3.1756618998435853,4.733788025958961,1.7716817876364217,1.6745745431901409,1.490646100012133,3.1756618998435853,0.3291499571951648,0.001025390625,mild_clip,mild_clip_check_rotation
20,3,36,72,73,raw_post,20480,isotropic_scatter,intermediate,1.3517119372465878,1.2329770365627757,3.6903663877773996,4.035795909822105,4.779095559319847,7.122001501768506,1.9298900849944822,1.7647080429501794,1.4902404468309265,4.779095559319847,0.3289673474327235,0.001025390625,mild_clip,mild_clip
18,4,63,126,127,raw_post,20480,isotropic_scatter,intermediate,1.8521775971146048,1.6655275386724644,5.2416576478124,5.78314573154043,7.30909502930563,10.888783717803317,2.0773549990140503,1.882847886474222,1.489758126573128,7.30909502930563,0.32875009562774626,0.001025390625,mild_clip,mild_clip
13,1,54,108,109,raw_post,20480,isotropic_scatter,already_diagonal,2.0747438184318705,1.934930556566657,5.132451581737646,5.624681566770643,6.589844465698819,9.81611090574747,1.9125579168978972,1.7451851787910717,1.48958157614218,6.589844465698819,0.32867053673564617,0.001025390625,mild_clip,mild_clip
5,1,54,108,109,raw_post,20480,isotropic_scatter,already_diagonal,1.7920758009642968,1.6527031467364306,4.74111014257323,5.14292531604803,6.2720326986577,9.341055466953447,1.9702253662226892,1.8162922642110968,1.4893186811593888,6.2720326986577,0.3285520334563111,0.001025390625,mild_clip,mild_clip
28,3,38,76,77,raw_post,20480,isotropic_scatter,axis_like,1.373329212651673,1.2333321922924023,3.8544926700142312,4.17497991097473,4.995252052121486,7.434901833821406,1.9288924562396315,1.7808233793598265,1.4883937299347687,4.995252052121486,0.3281347671063982,0.001025390625,mild_clip,mild_clip
16,6,42,84,85,raw_post,20480,isotropic_scatter,already_diagonal,2.001098652422528,1.8687195539974295,4.92312703776555,5.315765537380347,5.988773405552074,8.910751321478829,1.8099779374214837,1.6762874996684147,1.487909245859569,5.988773405552074,0.32791599838315577,0.001025390625,mild_clip,mild_clip
