method,layer,head,mean_logit_mse,sink_mse,local_mse,long_mse,top1_match_rate,mean_attention_kl,mean_attention_l1,mean_margin_drop,query_count,logit_count
fireq,26,17,1.6503560301121527,0.7441031587308128,1.3467090900127705,1.674629495066947,1.0,0.07116461136948615,0.14384404615958601,0.5428652763366699,8,75384
fireq,29,10,1.6462925479188042,0.6206326109568455,1.399955774663569,1.6470559404404106,1.0,0.029259080502356483,0.09232849608440578,0.24468910694122314,8,75384
fireq,18,24,1.6453539129878327,0.37124083802264696,1.1734193152123755,1.654861476560758,1.0,0.04539082775866543,0.12161839273539954,0.08300900459289551,8,75384
fireq,24,1,1.644820809278882,0.3698127474154121,1.6939725268018115,1.6562328250383853,1.0,9.45581405176199e-07,0.0008737277239561081,-0.0006413459777832031,8,75384
fireq,28,30,1.6439750725959001,1.6308440877244343,0.957960954603258,1.6558680123200047,1.0,0.011809898930607687,0.05086615676555084,0.023808956146240234,8,75384
fireq,26,1,1.6374443837695145,0.19755822125500408,1.2041253351903223,1.6510655633994324,0.875,0.025760639785403328,0.09270808535075048,0.3122587203979492,8,75384
fireq,30,20,1.6335157936699598,0.27290709551857617,1.029732681106735,1.6516030757405022,1.0,0.0003971040782660901,0.005012972586537738,-0.029428958892822266,8,75384
fireq,12,16,1.611088913579191,0.3451826858372834,1.8135730869167455,1.6222529655036821,0.875,0.04058250360139937,0.1272072205247241,-0.04858994483947754,8,75384
fireq,16,30,1.607184030266413,0.39241508313895385,1.3245456988994893,1.6037425906633853,0.875,0.1163964195366134,0.27375590198789723,-0.2026658058166504,8,75384
fireq,17,14,1.6054014448821483,0.23295439640439547,1.2664156987116888,1.6063490122844062,0.875,0.1067832037564358,0.11944619509449694,-0.4783494472503662,8,75384
fireq,17,15,1.6041997946032178,0.3315534553496569,1.1519458519233452,1.619320369299675,1.0,0.12176139386695439,0.1203256884291477,-0.22455966472625732,8,75384
fireq,15,18,1.5997719569084012,0.4876663162581751,2.182374069716904,1.5978078776781033,1.0,4.600560714607127e-07,0.00044484682257461827,-0.000213623046875,8,75384
fireq,18,13,1.598011208333145,0.35018686279467154,1.680052738399296,1.59434730491938,1.0,9.4798394911777e-08,0.00022886268698130152,0.0002562999725341797,8,75384
fireq,21,0,1.5912989752854065,0.16200823908886755,0.9379526075426039,1.614708290803885,1.0,0.003779900944664405,0.013496593579475302,0.4583609104156494,8,75384
fireq,18,29,1.5840586496926992,0.5190928768912146,1.0671234466217376,1.5976086748290186,1.0,0.0012387607535385703,0.008053386341316582,0.03974425792694092,8,75384
fireq,17,10,1.5784782500256822,0.2930672709330636,1.8360498868502104,1.599621744646515,1.0,0.053759957572765416,0.11143917081062682,-0.22791028022766113,8,75384
